Tweet	Offensive	Targeted	Target
Varianta legală e cea mai bună	0	0	0
@mihailmrom Da, aici l-am văzut, dar e preluat din francezul Les Echos.	0	0	0
@prisrbc1 La fel ca toți români	0	0	0
cel mai potrivit moment pentru a inventa sexul la distanță ))	0	0	0
@e_raluca @futacu adica de joi si pana azi s-au facut, zici tu, in jur de 6000 de teste?	0	0	0
@Camelia30_0 Foarte, foarte, foarte bun articolul, mulțumim!	0	0	0
@avalidnerd Bloggerul este ascultat de categoria de oameni care susține superstitii si bârfe inutile , iar fizicianul este ascultat de oameni care își caută informațiile de la oameni care le pot da. Selectia naturală sa isi facă treaba.	0	0	0
de ce nu are nimeni o amarata de argumentare in pula mea	1	1	2
#CJSU Argeş: Cazurile de #COVID-19 vor fi tratate la Spitalul Mioveni şi Spitalul de Pediatrie Piteşti	0	0	0
@ionutzelgabriel @john0peace @emiltoma_av @DacianSoros Și dracu le deschise ăstora după ce au costumele alea pline de microbi din toate casele de pe unde au umblat ?!	0	0	0
@PawYeontan Paracetamolu vindeca si cancerul la noi, numai romanii au gasit solutia 😎	0	0	0
@marconst Dul dracu ! O seara buna !	1	1	1
Fotbal/#Coronavirus: Sergio #Ramos şi #RealMadrid donează materiale sanitare spitalelor din Spania	0	0	0
@ACplusD @Alien_draft Dar zi tatai corect MUIE.....nu trebuie să-ți fie rusine.....doar Muianis a zis ca nu e nimic rușinos in asta 🤦🏻‍♂️😤🤬	1	1	2
Transportul a fost asigurat cu o aeronavă C-17 Globemaster III, în cadrul cotei de ore de zbor alocate României, ca stat membru al Unității Multinaționale de Transport Strategic.	0	0	0
@lucyskkrr Așa te-aș fute , lata te-aș lăsa	1	1	1
Va fi război?	0	0	0
Nemira lansează campania Books are magic – Terapia prin poveste + Campania NemiȘcoala, prin care oferim gratuit materiale și idei de activități pentru copiii de toate vârstele	0	0	0
@Mihai36379824 Sugi pula copil de 9 ani.	1	1	2
Nu mi se cuvine tot ce am , sunt doar norocoasă!	0	0	0
fix la fel suntem, doar conturile sunt foarte diferite.	0	0	0
bine dracu că le-a reușit demiterea palestinianului, privatizarea sănătății și minimul istoric la Euro 😉	1	1	3
@denis26_denise Asta am facut pana la urma🙄 cand am vazut ca efectiv sunt rudimentari in gandire m-am retras! Cu o singura “lectie” raman,insa: cine nu e cu EI,e impotriva lor...doar ei conteaza,uar lucrul pe care il repeta la infinit e ca ei ne-ai trimis bani in tara 🤬	0	0	0
hai că și așa ne plictisim. măcar s-o facem împreună, dar distanțați social.	0	0	0
@SirghieCristina Nu mai bine efectiv toate pensiile? 🤦‍♂️	0	0	0
@itmorar Pădurea virusaților	0	0	0
@MarmotaDeCampie @i0n1ca @danaionescu65 🤣🙈🤣 eu ma plictisesc .. el e leu și vrea dreptate ca modest e maxim 🤣🤣	0	0	0
O zi bună	0	0	0
Absurditatea cifrei totale de imbolnaviri. Complet irelevanta	0	0	0
#Bitdefender a blocat pagini neoficiale care permit descărcarea sau completarea de declaraţii pe proprie răspundere	0	0	0
Oare dece nu ia statul măsuri să achiziționeze produse direct dela producător sisă le vânda la prețuri rezonabile pentru fiecare cetățean?Ar fi omasura buna si pentru cetateni si pentru taranii care au trudit!	0	0	0
CE FACE - TOT LE FUTE CE SĂ FACĂ	1	1	1
@cipprian Sau poate spune ceva despre sistemul nostru imunitate.	0	0	0
În general, grăsimile trebuie consumate cu moderație, pentru că pot cauza indigestii sau probleme hepatice.	0	0	0
@IoanaPavel4 @w_lemn @sandu_lupea Pavel Ioana! Suge-le-ai pulă la toți trogloditii pnl.isti usr.isti pmp.isti 🤮	1	1	1
Ziceam sa ies sa ma plimb prin curtea blocului, dar mi-e lene sa ma dezinfectez dupa, asa ca am renuntat.	0	0	0
am intrebat 100 de români: DE CE PLM N-ATI STAT IN CASĂ?!?!?!	1	1	2
@gusteru Foarte multi! Dar care banca mai are curaj sa dea? 🤓	0	0	0
@aiurea Nu ți-ai făcut stoc?	0	0	0
mi-a dat Abel la temelie să moară fata 😭	1	0	0
@itmorar N-are. Doar dacă are adeverință semnată de Dan VoicuIescu.	0	0	0
Lumea moare de foame in casa și tu o arzi cu tatăl nostru și stați pe..,ați dat boala, sanchi va pasa, pe bune, cum? Ii izolam, cea mai buna metoda, umblat la psihic, “stai in casa e boala” e pa dracu, e “tre sa curățata planeta“asta e,nu?	1	1	2
Înțeleg să fii depășit de situație, dar măcar taci din gură, nu spui prostii în aceste zile. Îți cântărești de 10 ori cuvintele înainte să le spui.	1	1	3
se pictează cu breton: nu poți să ai un bărbat bine ? “ grași cu burtă fraiere !!!	1	1	1
BAGA-MI-AS PULA IN RO ALERT CA M-A SPERIAT ASA DE RAU SI MI-AM STRICAT DESENUL EFECTIV TREMUR CPLM	1	1	3
stati ce dracu se intampla cum adica bucuresti in carantina 21 de zile	1	1	2
sunt mai plictisit decât eu pot lua omggg vreau să mort	0	0	0
@CarmenMaftei1 Mai funcționează Apaca?!	0	0	0
Ce s-a ales de Darius Belu, câștigătorului sezonului 7 Dansez pentru Tine, de pe Pro TV. A ajuns să muncească pe brânci la mai multe locuri de muncă...	0	0	0
VACCINURILE CONȚIN VIRUȘI VII, ATENUAȚI - Dacă ai scăpat cu viață din vreo "epidemie" și statul te vrea vaccint obligatoriu, află că abia atunci ți se înjectează virusul viu al respectivei boli, atenuat+o doză de mercur-timerosal (etilmercur)+alte substanțe chimice.  #antivaccin	0	0	0
@JAy_FLo92 Aoleu, inca un pompier atomic? Bai frate, ce plm au toti retarzi in ultima vreme cu metafora caselor in flacari? :)))	1	1	2
@Cernat_Catalin @NarcisD ei, asta e, nu există și variantele astea...E doar cu formulare imprimate acasă...	0	0	0
Ion Bogdan Stefanescu - Piazzolla	0	0	0
luam cu noi o mort si o moarta pa lumea cealalta	0	0	0
FCSB, Viitorul şi Poli Iaşi reduc salariile cu 50 %	0	0	0
#Coronavirus/Fotbal: Tudor #Baluta: În România oamenii par mai conştienţi de pericolul coronavirusului decât în Olanda	0	0	0
Mamaaa, daca nu trece nici la vara, ce dracu ne facem?? Hai cu vaccinul ala odataaaa😡	1	1	3
@johnctzn zici că mănâncă salata aia cu bețe n are nevoie de tacâmuri	0	0	0
—Tatiana. Acest nume ar proveni din onomastica rusă și are semnificația de „prințesă”.	0	0	0
indicalist din sănătate: Se mizează pe imunizarea în masă a personalului sanitar	0	0	0
•Te gândești mereu, "Sa-i dau mesaj? "	0	0	0
bine ma, si cat dracu vreti sa stam in casa, pana mor toti ?	1	1	2
Stiam romaneste bine acum 15 de ani, dar din pacate, n-am ocazie s-o vorbesc deloc, si nu mai pot s-o vorbesc bine... Vreau s-o invat inca o deta!	0	0	0
@ingerisidemoni Dacă o ai pe asta in casa 14 zile îți minca și covorul.	0	0	0
@CloneSandman 😂😂 Băi băiete, dar îi dă serios. M-a durut și pe mine 😂	0	0	0
@elonmusk Fuck You Xi Jinping!Fuck You Chinese People!La dracu,voi chinezii aduceti Sfarsitul Lumii si vreti sa fim toleranti?Duceti-va dracu,v-ati inmultit necontrolat,ati crescut economic si militar necontrolat,mancati necontrolat si acum ne atacati in ceea ce avem mai sfant!	1	1	2
@ipostaze Zona Unirii.	0	0	0
@khatxr Iamnotokaywiththis  trebuie să vizionați această serie	0	0	0
Dar stai liniștită ca va reveni și aglomerația...aia pe o bucata de pâine.	0	0	0
Este greu sa treci peste faptul ca lui crush nu îi place de tn dar aici vei găsi câteva sfaturi sa treci peste acest lucru.	0	0	0
Fmm Nelule ,ai băgat Bucureștiul in carantină !	0	0	0
Tot aud tot felul de oameni care spun ca nu inteleg ce spune ministrul. Ce dracu nu e de inteles? Cine nu are de ce iesi, sa stea dracu’n casa!	1	1	3
Când ești femeie și ai ochi frumoși chiar arăți drăguț cu mască.	0	0	0
Test cu Sigma 17-70mm f/2.8-4 DC Macro OS HSM Contemporary pentru Nikon #test #lens #macro #photos  via @fotostefan	0	0	0
@gadrian84 @Adevarul Dacă era Cumpănașu?	0	0	0
Echipamentul medical din Coreea de Sud a ajuns in #Bucuresti!	0	0	0
Ce "duel"! Si abrupt si incisiv! Speram ca se detensioneaza admosfera dar toata lumea e deja foarte nervoasa .... Din ce in ce mai nervoasa! Si suntem abia la inceputul pandemiei! Of, Doamne!	0	0	0
BREAKING Declarația pe propria răspundere, cu care poți merge cu trenul, a fost modificată	0	0	0
@aiurea Eu, eu i-aș fi zis.	0	0	0
#JO2020 #Ciclism: Alejandro #Valverde - Amânarea Jocurilor Olimpice era inevitabilă	0	0	0
Ați observat că în ultimele luni  toată lumea moare de #COVID2019? Nimeni nu mai moare de cancer sau alte boli morbide. 😉	0	0	0
Cand Firea este epidemiologul sef al Romaniei. De ce va bateti joc de medici?	1	1	2
DOAMNE FERESTE CE PULA MEA	1	0	0
La Bălți poliția a inchis activitatea firmei germane Drăxilmaier! Dictatura rusofonă și rusofilă în acþiune!! Jos Dodon!!	1	1	1
@mad_dame ce sa am, n-am nimic, doar empatizez cu ei, ca sa nu zic public ca sufar alaturi de ei	0	0	0
Poate, cel de Treilea Război Mondial a și început. Un război neconvențional, în care sunt folosite arme și tactici diferite de cele aflate în arsenalele militare mondiale. Este, așa cum nimeni nu s-ar fi așteptat cu o lună în urmă, un război nemilos cu acest virus ucigaș.	0	0	0
In timp de crantina ne apucam de arta!!! @ Bucharest, Romania	0	0	0
Probabil ei aveau rachete indreptate spre ... atunci mergem pe "probabil" si ca ru stia/banuia ceva legat de deveselu	0	0	0
@stefancrisan De democrație ma? Terminați dracu cu democrația, stați în casa	1	1	2
Unde sa ne ducem? Am incercat sa sun si la consulat si la nr de pe siteul mae , nu mi raspunde nimeni	0	0	0
În clipa de față, Jacinda Ardern este cel mai calm, ferm și competent lider. Change my mind.	0	0	0
Un alt lucru bun e ca de frica covidului au disparut si pantalonii mulati cu glezne la vedere ...	0	0	0
@ZoliBara @keyboardriot ))))mai periculoasă decât virusul..fana lu' budeanu probabilsigur	0	0	0
Coreea de Sud a testat aproximativ 360.000 de cetateni pana in prezent, dom' ministru si Streinu au de gand sa vina cu echipa Flash si Road Runner in capitala.	0	0	0
dute dracu .	1	1	1
Vecinii fac petrecere like pula mea suntem in plina pandemie si vouă va arde de chefuit.......	1	1	2
@lookatDworld @OfWudan Dă-i și cu niște pelin că-i bun și ăla.	0	0	0
@sim010101 Iu iu iu iu iuuuu!!!!	0	0	0
Vr sa iau corona si sa mor dracu	1	0	0
@Liga1Romania @Afc_Anto Ce tara e aia de jos n-am auzit de ea stiu doar de Israel	0	0	0
nu deci io nu zic asta dar nu vă suport în pula mea de futuți veniți acum ca să vi se dea cazare pe gratis că voi nu ați fost în stare să aveți un loc de muncă în italia	1	1	3
Editarea genetică permite crearea şi studierea a trei tulpini de malarie simultan	0	0	0
Imi dau filme de influencer cu tweet urile astea	0	0	0
Jurnalul de azi e despre vecini și organizații care ajută: „În toată nebunia asta există și o parte bună: pandemia începe să schimbe relația noastră cu vecinii, după un debut destul de traumatizant (mai ales pentru ei)."	0	0	0
@MAIRomania Domnilor ce este cu imnul României pe auto specialele de poliție. Cine naiba are mintea asa luminată de la dvs. Credeti ca ii motivați pe români, nu va spun eu. Mai bine continuati cu îndemnul "stati dracu în casă". O seara buna.	1	1	2
94,1% dintre români sunt de acord cu declararea stării de urgență pentru limitarea epidemiei de coronavirus	0	0	0
PLM IN ROALERT CA MI-A SUNAT FIX IN CASTI	1	1	3
De ce Mozzartbet se încăpățânează să - l păstreze ca imagine pe Ronaldinho,infractor aflat in pușcarie pt.spalare de bani si fals in documente oficiale???	0	0	0
De ce să nu aibă și UEFA înțelegere?	0	0	0
eu am facut pastet. sfarsitul lumii poate sa vina.	0	0	0
@teoadi Sincer nu stiu ce s-ar putea întâmpla.  Sincer e a treia zi de cand stau acasa si parca nu am ce face.	0	0	0
@IonutAxinescu Sincer, nici nu știu de ce mă mai uit pe aplicația meteo, că tot din casă o să privesc.	0	0	0
În sesiunea plenară extraordinară de astăzi, Parlamentul European va vota 3 măsuri pentru consolidarea răspunsului european la pandemia #COVID19.	0	0	0
#staiacasă Teatrul Excelsior se mută în spaţiul online	0	0	0
@RobertEVoicu Este, probabil, una dintre putinele companii de croitorie care mai funcționează și care are capacitatea de a produce/importa "in timp util", pt că lucrează în domeniu.	0	0	0
@parcatoteu camă	0	0	0
@Simona_Halep Da Simona asa este din pacate trecem prin momente dificile cu toti dar te rog sa ma crezi ca eu trec prin cele mai mari necazuri te rog ajutama.	0	0	0
Stau și mă uit la tot ce se predă acum.	0	0	0
Puterea cuvintelor	0	0	0
@keyboardriot @orban_ludovic * 😄 pot înțelege că CCR=PSD. Pot înțelege că s-au dus pe pwla și anticipatele și primari în 2 tururi. Dar să muiești milioane de oameni pentru interese personale...marș in plm.	1	1	2
#InterviuAGERPRES Gimnastică: Marian Drăgulescu - Am şansa mea la aurul olimpic şi în 2021	0	0	0
Nu pot fi testati nici măcar suspecții aflați in carantină/izolare și personalul medical expus in permanență infectării,dar Costache vrea testarea întregii populații. Altă cheltuială aiurea,bani si energie consumate inutil.De-aia suntem săraci,pt că se pun in aplicare ideiproaste	0	0	0
#GTA 6: Daca Astepti Lansarea, ai parte de o Veste PROASTA -  #peblog #romania #2020 #news #stiri	0	0	0
@patrasconiu Nu e antidot. Dar solutii militare medicale sunt. Mai trebuie putin creier la guvern, ca lipseste cu desavarsire.	0	0	0
Du-te dracu și ieși din gândurile mele.	1	1	1
@ECiocu Imi pare rău!	0	0	0
@denis26_denise @MonicaKrueger67 Venind de la Ponta, as avea rezerve majore în ceea ce privește veridicitatea relatării dar și a gradului de acuratețe. Ultima chestie mare cu care a ieșise Ponta, era parcă mega moscheea. Deci să îl lăsăm să se zbată	0	0	0
#coronavirus , #ChineseVirus de ce baga Trump batul prin gard, enervand... China (cu aceasta terminologie, expresie, denumire proprie)?!! (poate) nu pare interesant dar... o sa devina! francezul spunea... cauta femeia dar aici este vorba despre US... so; cauta / urmareste banii!	0	0	0
@CloneSandman nu de aia, ci datorita faptului ca ai votat ca un prost, hoti sa te conduca, ca nu te duce capul	1	1	1
@CloneSandman Da-i in PLM de Pesedisti! 😂	1	1	1
Dar daca incurca testele oamenilor?(s-a intamplat lab. private)analize,eu am patit.	0	0	0
daca ești din diaspora stai in pula mea unde te-ai mutat și nu veni acasa doar din cauza virusului.	1	1	2
Pe bune, la vara mareeeea ma asteapta!😄😆	0	0	0
@RFI_Romania Dobitoc Păunul ăsta.	1	1	1
Am zis că fac un spanac. N-am găsit usturoi NICĂIERI. Ați luat tot usturoiul! E virus, nu vampir.	0	0	0
În vreme ce fanii Samsung vor Snapdragon 865, companii precum LG, Nokia şi Google refuză procesorul din cauza prețului piperat	0	0	0
Dă-o dracu, Borise!	1	1	1
Floyd Mayweather, îngenuncheat de o nouă tragedie, după ce i-a murit mama. A pierdut o altă persoană importantă...	0	0	0
O pisică sau un căţel implică multă responsabilitate din partea stăpânilor săi, care trebuie să fie conştienţi de faptul că noul membru al familiei le va răpi din timpul liber, mai ales când este vorba despre pui.	0	0	0
@iuliaa2603 Vă înșelați amarnic spunând că gripa sezonieră este mult mai rea. V-o spune unul de 39 de ani, fără alte afecțiuni , internat de 8 zile cu COVID-19. Simptomele la acest virus pot să fie inexistente, ușoare, medii și grave. Eu am avut medii, și sunt mult peste orice gripă.	0	0	0
Așa e fiecare zi din viațaaa meeaaa 🙄	0	0	0
Din corp solid, devin ceata. Am murit de zeci de ori intr-o singura dimineata.	0	0	0
@CatalinTat Nu îți doresc sa ai contact zilnic cu persoane care trăiesc acolo. Azi am trăit imaginarul in care se îndepărtau oameni din mine in supermarket într-un oraș mic din Ardeal doar pentru că vorbeam italiana. Mai bine să fiu eu proasta, dar să nu fie asa	0	0	0
@crispygyu @UnusualVideos Da duten pula mea de proasta	1	1	1
Poate sunt enervanta dar macar nu ascult Ian si Azteca in mod neironic.. a stai ba da	0	0	0
@Jondaescatsmile aolo fata mea lasă-mă că viscolește de azi dimineață și mai am puțin și mă urc pe pereți nu mai suport să stau în casă, așa mai stăteam afară în curte sau cu animalele da acu pula	1	1	1
Băi, e fioros. Expertul hlizitor care zice că nu există corona și experta în quantum computeristică.	0	0	0
@sopeprotector e vorba de mine tipand pula cumva	1	0	0
nimeni, absolut nicio autoritate nu a depus plângere la poliție, poliția a închis ochii. s-o fi închis?	0	0	0
@simovitty nu chiar, pentru ca, italia e cum e și din cauza faptului ca au o populație de bătrâni crescută, iar virusul este mult mai agresiv, noi tinerii nu murim de la el, dar cei care au dificultăți respiratorii sau boli ale plămânilor sunt mult mai prone	0	0	0
Statul roman a cumparat 45 de tone de echipament medical de protectie	0	0	0
Voi vă gândiți ce este în sufletul lu' domnu' Liviu acuma? Cum se învârte el în celulă ca un leu în cușcă? Putea să-și pună toate puterile lui de teleormănean în slujba poporului român, dar vânzătorii de țară l-au băgat în carantină.	0	0	0
Cand pasiunea devine nebunie!!! @ Bucharest, Romania	0	0	0
@KookieIoana Ăștia merita dosar penal și închiși. Idioți naibi	1	1	1
Wei Wuxian comentează și se ceartă cu toată lumea și sincer mi se pare sexy	0	0	0
Repet : important e sa vedem rezultatele la final si abia atunci putem critica deciziile lui.	0	0	0
El nu vede din cauza ceții ca practic Romania nu are nici un teritoriu suveran de cand a aderat la UE.	0	0	0
Unii si-o manifesta deschis,cei ca mine isi tin credinta in suflet;In aceste momente grele,e bine sa fim alaturi de Dumnezeu;Sa intelegem cu totii,ca fara credinta in Dumnezeu viata n-are sens!	0	0	0
@kithobie "They didnt even speak english" gen??? Normal ca nu da ma scuzati pt ca esti americana trebuie ca toata lumea sa stie engleza pt ca tu esti prea proasta sa mai inveti si alta limba	1	1	1
Domnul Ludovic Orban este obligat de pandemie şi de colegul său senator liberal de la Constanţa să se izoleze la vila Lac 1. Deci, practic, este scos din joc!	0	0	0
În sfârşit, un proiect care ar putea dura mai mult decât construirea metroul din Drumul Taberei.	0	0	0
Să nu credeți ca prin alte țări situația e mai roz	0	0	0
Aşa cum companiile private îşi revizuiesc acum veniturile şi costurile, aşa şi statul ar trebui să-şi revizuiască cheltuielile şi dimensiunea aparatului pentru că nu va avea veniturile aşteptate	0	0	0
Octavian Cotescu  și Toma Caragiu - Icoane pe sticlă  via @YouTube	0	0	0
Germania oferă o mână de ajutor în lupta cu coronavirusul. Șase pacienți italieni au ajuns în spitalele nemțești	0	0	0
Încă un record negativ pentru Italia. Peste 2.600 de cadre medicale din Italia au fost confirmate cu coronavirus...	0	0	0
Am vaga impresie de presimțire părerologică anticipativă  că în situatia asta de criză și odată cu intrarea în scenariul 3-4 abordarea guvernamentală românească va fi una de ”political stunt” peste tot si aiurea.	0	0	0
@n0chuni e relaxant tot ce fac e sa am grija de pisici si sa strang inimioare ca sa imi iau si mai multe pisici 🥰	0	0	0
Da, nu e o perioadă veselă. Suntem in izolare si nu stim cand vom avea vești bune despre evenimentele noastre. Între timp, apar roadele pământului, sunt cooperative agricole care fac livrari, asa ca o sa scotocim…	0	0	0
Inca odata spun, in afara de faptul ca eu consider o bataie de joc asa zisele masuri-urgenta, draci...pot sa ii numesc pe astia decidentii --"organizatorii" lui peste,niste iresponsabili si idioti!	1	1	2
Cu 50 de ani înainte de coronavirus, Eugen Ionescu a profețit dezastrul de acum	0	0	0
@ECiocu @itmorar Mauritius inchide de miercuri ora 20:00 ora locală toateintrarile din Europa, UK, USA și Reunion.	0	0	0
Ca să ne-amintim de viață!	0	0	0
Nu am avut timp să mă uit la știri! Eu reușit să treacă "românii" blocați la granița Ungariei?	0	0	0
@Adevarul Unde la lucru merg ciorile dracului . Au venit trantorii in tara la pomana ??? Gazatii , dauar dracu in ei !!	0	0	0
Scriitorul Paul Goma a murit. Avea 84 de ani și se stabilise în Franța din 1977.	0	0	0
@_lor3scu_ Nu au spus în cât timp. 5-6 ani de aici încolo poate reușesc!	0	0	0
@zoso Bai, declic and company de unde plm mea sa isi mai ia banu? Nu tu #rezist prin Piata Victoriei Socialiste, nu tu poluare ca s'a dus dracu si aia de cand cu covidu si biodegradabila, nu tu nimic .... pai ce sa faca si ei? E foame bre ..	1	1	3
Am auzit azi o discuție cu rezonanță istorică. “Nelu, vezi că au băgat spirt la Mega Image”.	0	0	0
Șeful Organizației Mondiale a Sănătății:  Avem un mesaj simplu către toate țările: Testați, testați, testați! / Ar trebui să fie testate toate cazurile suspecte de infectare doas sa aveti cu cer	0	0	0
@_lor3scu_ @itmorar Virgula ta va fii bine definita in câteva saptamani☹️. Dacă la 14 decese, avem peste 200 de cadre medicale confirmate pozitiv cu covid-19...pana la 1000, rămânem fără cadre medicale.	0	0	0
@Symplistu După ce că e vai de pula lui se mai rade și n cap	1	1	1
E vorba de Zona Euro, nucleul dur al U.E., mai ales Germania şi Europa de Nord, instalate la „clasa întâi” în trenul european.	0	0	0
Unsă în funcție de Victor Costache, traseista PSD-PNL,Anca Bertea a cedat! În plină epidemie de coronavirus, șefa Direcției de Sănătate Publică a demisionat	0	0	0
Sfaturi pentru perioada de izolare, de la un celebru disident care a petrecut 9 ani într-o închisoare sovietică și 405 de zile în carceră	0	0	0
Bha jegoșilor de parlamentari da suspendați - l pe Johnazist-ul României și trimite-ți - l la pușcărie	1	1	2
Puritate şi inocenţă, despre ele vorbim zilele acestea.	0	0	0
@teniescu @puttycat @nwradu Du-te mă-n pula mea de prostovan. Ai dracu' imbecili părerologi!	1	1	2
Hai c-au făcut, dar viceversa	0	0	0
Pen'ca ne tot plângem că vai de mamitica noastră de români care n-au o țară ca afară, vă întreb: o societate civilizată se construiește prin...	0	0	0
O pleiada de puncte de vedere fata de demisia ministrului sanatatii si atat de multe merita citite si retransmise in bucla	0	0	0
@Afc_Anto Regnul animal! Sa te plateasca Statul pentru marele merit de a transforma O2 in CO2.	0	0	0
@agerpres Cifra reala e de cel putin 6 ori mai mare :( Din pacate unele state ascund adevarata amploare.	0	0	0
India a anunţat un program de ajutor alimentar pentru 800 de milioane de oameni	0	0	0
Ministrul Sănătății: Toți bucureștenii vor fi testați pentru Covid-19. Mergem din ușă în ușă	0	0	0
Inafara ca nu iesi din casa in pula mea si ca esti o saracie mondiala,cum morti tai ai tu tupeu sa imi comentezi mie ? Fututi ego ul ma tii pe burta goala	1	1	2
imi schimb frecventa vibeului si ma teleportez intr-un univers alternativ, in care wang a scapat ciorba de liliac pe jos	0	0	0
Asa s-a dus si honoru meu la @Allecsinn in loc de @KitsuneSupport	0	0	0
Acu, la sf de mandat a dracu de bagaboanta penala. Pana acu ce-ai pazit fmm	1	1	1
@pilplay salut draga, vreau doar sa stiu mai multe despre tine ..	0	0	0
SA VA FUT IN GURA VOASTRA MA SPERIAI CA DRACU SUNT IN CASA DE 3 SAPTAMANI DEJA	1	0	0
@Trevizes Inseamna ca nu cunosti produsele de la Lidl...toate sunt de acolo! Si mobila, cum adica? 😂😂😂 Eu am mobila la comanda acasa, o recunosti?	0	0	0
Copiii te provoaca ... -74% -10% la activitati si la joaca.	0	0	0
@Alien_draft Wow, pe tuta aia mică o stiu, e aia cu salvarea planetei, dar ariciul ala cine dracu este ?	0	0	0
Vă puteți imagina cum ar arăta lumea dacă s-ar afla că virusul ăsta se transmite prin fumat, jucat la păcănele, sedentarism, alcoolism, bătut femei/copii, fast-food și postat selfie-uri pe net?	0	0	0
ne mințim ca luptam împotriva fakenews si vasile ernu scrie la libertatea	0	0	0
@AdyinaS Puiuț, nu mai număra atâta la ei că obosești și devii anfeligă. Dăi în bubă, că dau de dracu' și fără noi. Voi să fiți sănătoși, că belelele curg gârlă.	0	0	0
cineva pe tl a zis ca scaunul a facut pârț	0	0	0
Aș bate fiecare român care se plânge că întârzie CFR-ul. Că dacă discuți cu vreun român, băi, hai să ne vedem la ora X, nicio șansă să se întâmple. Nici măcar telefonic nu se poate.	0	0	0
#Italia are 500.000 de militari, Carabinieri, Guardia di Finanza, Corpo forestale. Nu avea nevoie de aceasta prezenta rusa, mai ales militara ! Este un pericol, stiind bine agenda ascunsa de la #Moscova si alianta cu tot soiul de virusi lansati in ultimii 6 ani...	0	0	0
Cum dracu in Rusia nu este nimic  nu tu virus. Nu tu pesta porcina. Vaca nebuna. Gaina turbata???	0	0	0
@OvidiuSky În final tot comunismul l-a omorât, comunismul chinez. Sad, so sad!	0	0	0
Ce înțeleg tinerii din filmele cu care au crescut boomerii (da, și tu, boss)	0	0	0
@ineedmawaterrr Si acum stai treaz pana cand in plm, culcate	0	0	0
De ce plm să scoți armata pe străzi când poți să scoți fanii Mafia?	0	0	0
@i0n1ca PSA inchide toate fabricile, Renault inchide 12 uzine cu 18000 de muncitori.	0	0	0
#StaiAcasa vine #teatru la tine	0	0	0
mai dă-i in pula mea	1	1	2
@denis26_denise @danaionescu65 @StefanF28452082 Firesc la noi in jur de ora 19!La voi nu e Glovo?	0	0	0
@victorciutacu Poate ca imaginea pe care o vedem, seamănă cu ce spui tu, dar daca gândim obiectiv, românii nu inteleg decât așa.	0	0	0
Renovat.ro- Cum sa iti faci singur o gradina verticala pentru legume - Toate materialele…	0	0	0
Tenis/#Coronavirus: Roger #Federer a donat un milion de franci elveţieni	0	0	0
China sustine ca virusul ar fi aparut in Italia, nu in Wuhan, inca din octombrie	0	0	0
Ce vedem pe Netflix | Documentar despre Juan Manuel Fangio, omul care a îmblânzit mașinile, cel mai mare pilot de Formula 1 al tuturor timpurilor	0	0	0
@______dread poti sa pleci daca ai foaie din aia pe proprie raspundere eu zic sa te duci o tragi la imprimanta plm	0	0	0
Toată populația Bucureștiului va fi testată pentru coronavirus	0	0	0
Fotbal/#Coronavirus: Dani #Alves îl critică pe preşedintele #Bolsonaro şi îi sugerează să se ''gândească la binele poporului'	0	0	0
Mă, ce plm?	1	0	0
Exemplul vaccinului anti-rujeolic, anti-rubeolic conține virușii atenuați ai rujeolei	0	0	0
zoo târgu mureș, așteptăm mișcarea voastră	0	0	0
Îi place să se audă vorbind și ce e și mai grav, nu știe când să tacă!	0	0	0
Primul caz de coronavirus din România a fost diagnosticat în 26 februarie.	0	0	0
✨😍 Iată ce rezultat uimitor se obține cu Kit-ul de Keratina Cocos! Părul este mult mai hidratat și perfect drept.	0	0	0
Imbunatatiti activitatile din spitale cu solutii de afisare optimizate	0	0	0
Aceștia pot recunoaște până la 200 de cuvinte, pot înțelege semne și gesturi, pot enumera până la 5 și chiar pot face calcule matematice simple	0	0	0
Lumina rece te induce în eroare şi vei fi tentată să exagerezi machiajul.	0	0	0
Lasă calatoritul și degustatul și stai dracu' in casa.	0	0	0
@ECiocu Am crezut ca pe tricoul lui scrie cocaina🤣🤣🤣	0	0	0
La culture de la sucerie ici	0	0	0
@adinaaa142 Nyuuu~~ Pune-i intr-un plic si uita de ei in dulap :))	0	0	0
Equest Logistic Park, achiziționat de CTP pentru 30 de milioane euro	0	0	0
Dialoguri despre sanatate la Medika TV – Despre Sarbatoarea Mierii de la Blaj (Reluare)	0	0	0
Azi am scris la carte 6 pagini și am făcut 100 de flotări. Aș fi vrut să fie invers, mă mulțumeam doar cu 6 flotări !	0	0	0
@PhilipIrma de mi-ai be si din pula tot asa !	1	0	0
Sute de rezidenti, chemati la gramada sa fie instruiti pentru Covid-19, la Institutul de Sanatate Publica. "Nu suntem bolnavi, de ce va revoltati?", li s-a spus	0	0	0
Șefa de la Orăștie a zis  ca e mai sigur videochatul ca atunci intra in ea doar pula nu si virusul.	1	0	0
@diohnisrv Intre 22-6 e interzis, intre 6-22 e recomandat which is bullshit ca oricum in pula mea seara nu este multa lume pe drum	0	0	0
Or pus mana pe toate resursele noastre, si ne mai arunca cate un covrig sa nu murim de foame? Și ala uscat.	0	0	0
@santaromica Mafioții între ei	0	0	0
Mai știți cum era România în 1990, izolată, căzută brusc și brutal într-un model economic pe care nu-l înțelegea?	0	0	0
